DateTime,HSL Gen,LSL Gen
2026-03-20 02:54:45-0500,28164,-39181
2026-03-20 02:54:53-0500,28164,-39181
2026-03-20 02:55:05-0500,28172,-39151
2026-03-20 02:55:13-0500,28172,-39160
2026-03-20 02:55:25-0500,28209,-39105
2026-03-20 02:55:33-0500,28237,-39117
2026-03-20 02:55:45-0500,28231,-39113
2026-03-20 02:55:53-0500,28231,-39113
2026-03-20 02:56:05-0500,28237,-39089
2026-03-20 02:56:13-0500,28248,-39064
2026-03-20 02:56:25-0500,28270,-39049
2026-03-20 02:56:33-0500,28199,-39091
2026-03-20 02:56:45-0500,28214,-39099
2026-03-20 02:56:53-0500,28214,-39099
2026-03-20 02:57:05-0500,28230,-39087
2026-03-20 02:57:13-0500,28236,-39063
2026-03-20 02:57:25-0500,28268,-39050
2026-03-20 02:57:33-0500,28257,-39044
2026-03-20 02:57:45-0500,28259,-39030
2026-03-20 02:57:53-0500,28259,-39030
2026-03-20 02:58:05-0500,28273,-39002
2026-03-20 02:58:13-0500,28262,-39003
2026-03-20 02:58:25-0500,28232,-39001
2026-03-20 02:58:33-0500,28242,-38984
2026-03-20 02:58:45-0500,28247,-38964
2026-03-20 02:58:53-0500,28247,-38964
2026-03-20 02:59:05-0500,28217,-38942
2026-03-20 02:59:13-0500,28230,-38931
2026-03-20 02:59:25-0500,28234,-38908
2026-03-20 02:59:33-0500,28243,-38905
2026-03-20 02:59:45-0500,28669,-38898
2026-03-20 02:59:53-0500,28669,-38898
2026-03-20 03:00:05-0500,28706,-38869
2026-03-20 03:00:13-0500,28712,-38876
2026-03-20 03:00:25-0500,28715,-38873
2026-03-20 03:00:33-0500,28715,-38873
2026-03-20 03:00:45-0500,28686,-38900
2026-03-20 03:00:53-0500,28722,-38888
2026-03-20 03:01:05-0500,28771,-38845
2026-03-20 03:01:13-0500,28757,-38811
2026-03-20 03:01:25-0500,28745,-38809
2026-03-20 03:01:33-0500,28745,-38809
2026-03-20 03:01:45-0500,28729,-38833
2026-03-20 03:01:53-0500,28700,-38814
2026-03-20 03:02:05-0500,28706,-38800
2026-03-20 03:02:13-0500,28665,-38794
2026-03-20 03:02:25-0500,28689,-38767
2026-03-20 03:02:33-0500,28689,-38767
2026-03-20 03:02:45-0500,28648,-38773
2026-03-20 03:02:53-0500,28629,-38775
2026-03-20 03:03:05-0500,28620,-38778
2026-03-20 03:03:13-0500,28569,-38758
2026-03-20 03:03:25-0500,28589,-38726
2026-03-20 03:03:33-0500,28589,-38726
2026-03-20 03:03:45-0500,28556,-38717
2026-03-20 03:03:53-0500,28545,-38684
2026-03-20 03:04:05-0500,28538,-38683
2026-03-20 03:04:13-0500,28507,-38672
2026-03-20 03:04:25-0500,28561,-38639
2026-03-20 03:04:33-0500,28561,-38639
2026-03-20 03:04:45-0500,28546,-38647
2026-03-20 03:04:53-0500,28542,-38640
2026-03-20 03:05:05-0500,28521,-38678
2026-03-20 03:05:13-0500,28537,-38676
2026-03-20 03:05:25-0500,28557,-38629
2026-03-20 03:05:33-0500,28557,-38629
2026-03-20 03:05:45-0500,28564,-38631
2026-03-20 03:05:53-0500,28562,-38649
2026-03-20 03:06:05-0500,28567,-38638
2026-03-20 03:06:13-0500,28571,-38635
2026-03-20 03:06:25-0500,28593,-38612
2026-03-20 03:06:33-0500,28593,-38612
2026-03-20 03:06:45-0500,28625,-38579
2026-03-20 03:06:53-0500,28664,-38570
2026-03-20 03:07:05-0500,28651,-38581
2026-03-20 03:07:13-0500,28685,-38572
2026-03-20 03:07:25-0500,28657,-38581
2026-03-20 03:07:33-0500,28657,-38581
2026-03-20 03:07:45-0500,28675,-38550
2026-03-20 03:07:53-0500,28669,-38577
2026-03-20 03:08:05-0500,28680,-38545
2026-03-20 03:08:13-0500,28690,-38503
2026-03-20 03:08:25-0500,28730,-38429
2026-03-20 03:08:33-0500,28730,-38429
2026-03-20 03:08:45-0500,28755,-38389
2026-03-20 03:08:53-0500,28791,-38369
2026-03-20 03:09:05-0500,28790,-38368
2026-03-20 03:09:13-0500,28808,-38363
2026-03-20 03:09:25-0500,28811,-38366
2026-03-20 03:09:33-0500,28811,-38366
2026-03-20 03:09:45-0500,28813,-38354
2026-03-20 03:09:53-0500,28855,-38340
2026-03-20 03:10:05-0500,28856,-38363
2026-03-20 03:10:13-0500,28838,-38400
2026-03-20 03:10:25-0500,28859,-38436
2026-03-20 03:10:33-0500,28859,-38436
2026-03-20 03:10:45-0500,28847,-38450
2026-03-20 03:10:53-0500,28880,-38428
2026-03-20 03:11:05-0500,28885,-38428
2026-03-20 03:11:13-0500,28899,-38451
2026-03-20 03:11:25-0500,28914,-38451
2026-03-20 03:11:33-0500,28914,-38451
2026-03-20 03:11:45-0500,28950,-38437
2026-03-20 03:11:53-0500,28977,-38398
2026-03-20 03:12:05-0500,29000,-38380
2026-03-20 03:12:13-0500,28991,-38403
2026-03-20 03:12:25-0500,29015,-38391
2026-03-20 03:12:33-0500,29015,-38391
2026-03-20 03:12:45-0500,28992,-38385
2026-03-20 03:12:53-0500,28979,-38377
2026-03-20 03:13:05-0500,28993,-38392
2026-03-20 03:13:13-0500,29064,-38361
2026-03-20 03:13:25-0500,29100,-38289
2026-03-20 03:13:33-0500,29100,-38289
2026-03-20 03:13:45-0500,29139,-38209
2026-03-20 03:13:53-0500,29152,-38191
2026-03-20 03:14:05-0500,29164,-38182
2026-03-20 03:14:13-0500,29190,-38165
2026-03-20 03:14:25-0500,29184,-38194
2026-03-20 03:14:33-0500,29184,-38194
2026-03-20 03:14:45-0500,29173,-38189
2026-03-20 03:14:53-0500,29220,-38168
2026-03-20 03:15:05-0500,29220,-38165
2026-03-20 03:15:13-0500,29138,-38240
2026-03-20 03:15:25-0500,29094,-38282
2026-03-20 03:15:33-0500,29094,-38282
2026-03-20 03:15:45-0500,29063,-38301
2026-03-20 03:15:53-0500,29051,-38299
2026-03-20 03:16:05-0500,29090,-38261
2026-03-20 03:16:13-0500,29060,-38284
2026-03-20 03:16:25-0500,29050,-38281
2026-03-20 03:16:33-0500,29050,-38281
2026-03-20 03:16:45-0500,29054,-38275
2026-03-20 03:16:53-0500,29045,-38286
2026-03-20 03:17:05-0500,28993,-38299
2026-03-20 03:17:13-0500,28974,-38302
